Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
Data Engineer,$99K-$159K (Glassdoor est.),"Data Engineer
Location: Goleta, CA

We are looking for a data engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.4,"Amazon
3.4","Goleta, CA","Goleta, CA",5001 to 10000 employees,1838,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),"CyrusOne, Reynolds American",0,0,99,159,129.0,"Amazon
",CA,1,182,1,0,0,0,1
Data Analyst,$50K-$88K (Glassdoor est.),"Data Analyst
Location: Cambridge, MA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, AWS, SQL.",4.1,"Numerator
4.1","Cambridge, MA","Chicago, IL",10000+ employees,1981,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,50,88,69.0,"Numerator
",MA,0,39,0,0,1,1,0
Data Scientist,$65K-$110K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: AWS, Excel, SQL.",2.9,"Pfizer
2.9","New York, NY","New York, NY",1001 to 5000 employees,2016,Government,Security Services,Business Services,$50 to $100 million (USD),"Lockheed Martin, Gallup",0,0,65,110,87.5,"Pfizer
",NY,1,4,0,0,0,1,1
Lead Data Scientist,$119K-$199K (Glassdoor est.),"Lead Data Scientist
Location: Clearwater, FL

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.9,"Guardian Life
3.9","Clearwater, FL","Clearwater, FL",10000+ employees,1853,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),-1,0,0,119,199,159.0,"Guardian Life
",FL,1,167,1,0,0,0,0
Data Scientist,$97K-$158K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, Excel, SQL.",4.5,"CyrusOne
4.5","San Francisco, CA","San Jose, CA",10000+ employees,2006,Company - Public,Security Services,Business Services,$10 to $25 million (USD),-1,0,0,97,158,127.5,"CyrusOne
",CA,1,14,1,0,1,0,1
Data Scientist,$86K-$128K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, SQL.",3.5,"Pfizer
3.5","New York, NY","New York, NY",501 to 1000 employees,1842,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,86,128,107.0,"Pfizer
",NY,1,178,1,0,1,0,0
Research Scientist,$33-$53 Per Hour(Glassdoor est.),"Research Scientist
Location: Austin, TX

We are looking for a research scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.2,"Amazon
3.2","Austin, TX","Austin, TX",10000+ employees,1995,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Numerator, Visa",1,0,66,106,86.0,"Amazon
",TX,1,25,1,0,0,0,1
Data Engineer,$83K-$132K (Glassdoor est.),"Data Engineer
Location: Seattle, WA

We are looking for a data engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",4.2,"University of Maryland Medical System
4.2","Seattle, WA","Tampa, FL",10000+ employees,1962,Nonprofit Organization,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),"Visa, IBM",0,0,83,132,107.5,"University of Maryland Medical System
",WA,0,58,0,0,0,0,0
Lead Data Scientist,$91K-$153K (Glassdoor est.),"Lead Data Scientist
Location: Cambridge, MA

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, SQL.",4.0,"KnowBe4
4.0","Cambridge, MA","Cambridge, MA",1001 to 5000 employees,1954,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),-1,0,0,91,153,122.0,"KnowBe4
",MA,1,66,1,0,1,0,0
Data Scientist,$79K-$125K (Glassdoor est.),"Data Scientist
Location: Linthicum, MD

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, Excel, SQL.",3.3,"CyrusOne
3.3","Linthicum, MD","Tampa, FL",51 to 200 employees,1956,Government,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1,0,0,79,125,102.0,"CyrusOne
",MD,0,64,0,0,1,0,1
Data Analyst,$76K-$122K (Glassdoor est.),"Data Analyst
Location: Seattle, WA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, AWS, Excel, SQL.",3.6,"CyrusOne
3.6","Seattle, WA","Richland, WA",201 to 500 employees,1933,Nonprofit Organization,Security Services,Business Services,Unknown / Non-Applicable,-1,0,0,76,122,99.0,"CyrusOne
",WA,1,87,1,0,0,1,1
Senior Data Scientist,$78K-$129K (Glassdoor est.),"Senior Data Scientist
Location: Boston, MA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.9,"Novartis
3.9","Boston, MA","Tampa, FL",1 to 50 employees,1834,Other Organization,Security Services,Business Services,$50 to $100 million (USD),"Takeda, Visa",0,0,78,129,103.5,"Novartis
",MA,0,186,1,0,0,0,1
Data Analyst,$63K-$111K (Glassdoor est.),"Data Analyst
Location: San Francisco, CA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.6,"MassMutual
3.6","San Francisco, CA","San Jose, CA",10000+ employees,1983,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),-1,0,0,63,111,87.0,"MassMutual
",CA,1,37,1,0,0,0,1
Data Scientist,$71K-$112K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, AWS, SQL.",3.9,"CyrusOne
3.9","San Francisco, CA","Cambridge, MA",1001 to 5000 employees,1868,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,71,112,91.5,"CyrusOne
",CA,0,152,1,0,0,1,0
Data Engineer,$83K-$138K (Glassdoor est.),"Data Engineer
Location: Chicago, IL

We are looking for a data engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",4.5,"Visa
4.5","Chicago, IL","Linthicum, MD",10000+ employees,2005,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,83,138,110.5,"Visa
",IL,0,15,0,0,0,0,0
Data Scientist,$106K-$180K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",2.9,"Amazon
2.9","San Francisco, CA","San Francisco, CA",201 to 500 employees,1850,Other Organization,Advertising & Marketing,Business Services,$1 to $5 million (USD),-1,0,0,106,180,143.0,"Amazon
",CA,1,170,1,0,0,0,0
Data Analyst,$51K-$80K (Glassdoor est.),"Data Analyst
Location: Linthicum, MD

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, AWS, Excel, SQL.",3.8,"Rochester Regional Health
3.8","Linthicum, MD","Baltimore, MD",51 to 200 employees,1929,Other Organization,Security Services,Business Services,$1 to $5 million (USD),-1,0,0,51,80,65.5,"Rochester Regional Health
",MD,1,91,1,0,1,1,1
Senior Data Scientist,$131K-$192K (Glassdoor est.),"Senior Data Scientist
Location: Goleta, CA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, SQL.",4.2,"Lockheed Martin
4.2","Goleta, CA","San Francisco, CA",51 to 200 employees,1894,Subsidiary or Business Segment,Internet,Information Technology,$50 to $100 million (USD),-1,0,0,131,192,161.5,"Lockheed Martin
",CA,1,126,0,0,1,0,0
Data Scientist,$79K-$125K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.6,"Amazon
3.6","New York, NY","New York, NY",1 to 50 employees,2001,Government,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),-1,0,0,79,125,102.0,"Amazon
",NY,1,19,0,0,0,0,0
Data Scientist,$71K-$105K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",4.7,"Reynolds American
4.7","San Francisco, CA","San Francisco, CA",10000+ employees,1972,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1,0,0,71,105,88.0,"Reynolds American
",CA,1,48,0,0,0,0,1
Data Scientist,$131K-$190K (Glassdoor est.),"Data Scientist
Location: San Jose, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, AWS, SQL.",4.2,"Affinity Solutions
4.2","San Jose, CA","Boston, MA",5001 to 10000 employees,1863,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Walmart, Affinity Solutions",0,0,131,190,160.5,"Affinity Solutions
",CA,0,157,1,0,0,1,0
Data Scientist,$64K-$114K (Glassdoor est.),"Data Scientist
Location: Goleta, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: AWS, SQL.",4.5,"Affinity Solutions
4.5","Goleta, CA","Tampa, FL",201 to 500 employees,1925,Company - Private,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,"Affinity Solutions, Logic20/20",0,0,64,114,89.0,"Affinity Solutions
",CA,0,95,0,0,0,1,0
Senior Data Scientist,$108K-$179K (Glassdoor est.),"Senior Data Scientist
Location: San Jose, CA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.8,"Walmart
3.8","San Jose, CA","San Francisco, CA",201 to 500 employees,1959,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,0,108,179,143.5,"Walmart
",CA,0,61,1,0,0,0,1
Lead Data Scientist,$112K-$186K (Glassdoor est.),"Lead Data Scientist
Location: Arlington, VA

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.5,"Visa
3.5","Arlington, VA","New York, NY",5001 to 10000 employees,1830,Subsidiary or Business Segment,Security Services,Business Services,$500 million to $1 billion (USD),-1,0,0,112,186,149.0,"Visa
",VA,0,190,1,0,0,0,0
Machine Learning Engineer,$103K-$174K (Glassdoor est.),"Machine Learning Engineer
Location: Boston, MA

We are looking for a machine learning engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.2,"Gallup
3.2","Boston, MA","Arlington, VA",501 to 1000 employees,1992,Company - Private,Security Services,Business Services,$1 to $2 billion (USD),"Rochester Regional Health, Affinity Solutions",0,0,103,174,138.5,"Gallup
",MA,0,28,1,0,0,0,1
Senior Data Scientist,$125K-$185K (Glassdoor est.),"Senior Data Scientist
Location: New York, NY

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, Excel, SQL.",4.1,"IBM
4.1","New York, NY","Baltimore, MD",501 to 1000 employees,1912,Company - Public,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD),-1,0,0,125,185,155.0,"IBM
",NY,0,108,1,0,1,0,1
Data Scientist,$88K-$135K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",3.2,"PNNL
3.2","San Francisco, CA","San Francisco, CA",1001 to 5000 employees,1949,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),"Lockheed Martin, Blue Cross Blue Shield",0,0,88,135,111.5,"PNNL
",CA,0,71,0,0,0,0,1
Data Scientist,$77K-$128K (Glassdoor est.),"Data Scientist
Location: Boston, MA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: AWS, Excel, SQL.",4.2,"Affinity Solutions
4.2","Boston, MA","Chicago, IL",501 to 1000 employees,1982,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),"Visa, KnowBe4",0,0,77,128,102.5,"Affinity Solutions
",MA,0,38,0,0,0,1,1
Director of Data Science,$135K-$195K (Glassdoor est.),"Director of Data Science
Location: New York, NY

We are looking for a director of data science to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.4,"CyrusOne
3.4","New York, NY","New York, NY",1001 to 5000 employees,1944,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,135,195,165.0,"CyrusOne
",NY,1,76,1,0,0,0,1
Data Scientist,$94K-$167K (Glassdoor est.),"Data Scientist
Location: Arlington, VA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",4.3,"Guardian Life
4.3","Arlington, VA","Arlington, VA",1 to 50 employees,1977,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),-1,0,0,94,167,130.5,"Guardian Life
",VA,1,43,1,0,0,0,1
